disease,drug,true_label,prediction,dataset
ICD10-M23.1,CID-24785956,0.0,0.004018229898065329,train
ICD10-B69.1,CID-4030,1.0,0.9991016387939453,train
ICD10-L70.0,CID-7187,1.0,0.9673277139663696,train
ICD10-I11,CID-4631,1.0,0.9742906093597412,train
ICD10-E80.7,CID-4735,0.0,0.009246456436812878,train
ICD10-E50.6,CID-493570,0.0,0.012920745648443699,train
ICD10-L30.5,CID-564,0.0,0.00542336655780673,train
ICD10-C82.9,CID-30323,1.0,0.996599018573761,train
ICD10-F41.1,CID-6019,0.0,0.012917195446789265,train
ICD10-B00.5,CID-10648,1.0,0.6578420996665955,train
ICD10-N30.8,CID-73303,1.0,0.9545047879219055,train
ICD10-M06.1,CID-2249,0.0,0.032730162143707275,train
ICD10-I83.0,CID-5790,0.0,0.006539193447679281,train
ICD10-F33,CID-4199,1.0,0.994441568851471,train
ICD10-I06.0,CID-667490,0.0,0.0031033060513436794,train
ICD10-B76.1,CID-2082,1.0,0.9901575446128845,train
ICD10-F94.0,CID-948,1.0,0.9946267008781433,train
ICD10-J98.1,CID-3156,1.0,0.9793336987495422,train
ICD10-I10,CID-11250029,0.0,0.07304719090461731,train
ICD10-E87.4,CID-56842229,0.0,0.14998163282871246,train
ICD10-B36.8,CID-242,1.0,0.9963235855102539,train
ICD10-C81.1,CID-2723601,1.0,0.11020123958587646,train
ICD10-G30,CID-5912039,1.0,0.04661929979920387,train
ICD10-M88,CID-2576,1.0,0.9918606877326965,train
ICD10-L74.8,CID-517045,0.0,0.009122434072196484,train
ICD10-C83.0,CID-2723601,1.0,0.9981168508529663,train
ICD10-M84.3,CID-16363,0.0,0.03734312579035759,train
ICD10-I48.2,CID-42113,0.0,0.002091767964884639,train
ICD10-M20.1,CID-5870,0.0,0.0048314044252038,train
ICD10-H40.4,CID-5311052,0.0,0.02053086645901203,train
ICD10-I86.0,CID-156320,1.0,0.9982178807258606,train
ICD10-I71.4,CID-9568614,1.0,0.9988735318183899,train
ICD10-J21,CID-3081362,0.0,0.01486396323889494,train
ICD10-E13,CID-71306834,0.0,0.06651384383440018,train
ICD10-E63,CID-71511839,0.0,0.0063659618608653545,train
ICD10-L30.0,CID-443943,1.0,0.9989111423492432,train
ICD10-M23.4,CID-5359371,0.0,0.009563413448631763,train
ICD10-F40.1,CID-5161,0.0,0.009280780330300331,train
ICD10-O06.9,CID-6434572,1.0,0.9927405714988708,train
ICD10-F20,CID-60795,1.0,0.8659586310386658,train
ICD10-E13.8,CID-16132418,1.0,0.964098334312439,train
ICD10-E64.8,CID-154417,0.0,0.013375017791986465,train
ICD10-P77,CID-24883466,0.0,0.030228938907384872,train
ICD10-J30,CID-439302,0.0,0.006564740557223558,train
ICD10-I26,CID-71992,1.0,0.9992741942405701,train
ICD10-I82.9,CID-5362116,1.0,0.9994811415672302,train
ICD10-A18.5,CID-3036108,1.0,0.9992029070854187,train
ICD10-E50.6,CID-10917,1.0,0.9985264539718628,train
ICD10-E55.0,CID-2966,0.0,0.008933769538998604,train
ICD10-I50,CID-60823,1.0,0.9858576059341431,train
ICD10-M23,CID-5090,1.0,0.9806501865386963,train
ICD10-M06.1,CID-36709,0.0,0.016691239550709724,train
ICD10-G40.4,CID-6918251,0.0,0.04131942614912987,train
ICD10-G31.8,CID-247,1.0,0.9937022924423218,train
ICD10-M21.8,CID-4735,0.0,0.009454446844756603,train
ICD10-I70.2,CID-2244,1.0,0.9819656014442444,train
ICD10-O00.8,CID-5280360,1.0,0.9954184293746948,train
ICD10-M21.0,CID-441477,1.0,0.9959571957588196,train
ICD10-I77.6,CID-16129704,0.0,0.013550632633268833,train
ICD10-K30,CID-10547,0.0,0.06212761625647545,train
ICD10-F40.2,CID-8271,1.0,0.8669138550758362,train
ICD10-B70.1,CID-50248,1.0,0.9922775030136108,train
ICD10-M94.1,CID-132999,0.0,0.08543262630701065,train
ICD10-E14,CID-27991,1.0,0.890191912651062,train
ICD10-I33.0,CID-2182,0.0,0.01563963294029236,train
ICD10-C88,CID-2723601,1.0,0.9922356009483337,train
ICD10-I30.1,CID-3741,1.0,0.9976947903633118,train
ICD10-I26,CID-4760,1.0,0.5638746619224548,train
ICD10-I72.2,CID-60823,1.0,0.9957089424133301,train
ICD10-O06.9,CID-5280360,1.0,0.9959652423858643,train
ICD10-E79.1,CID-3902,0.0,0.007279498502612114,train
ICD10-L00,CID-443943,1.0,0.9986874461174011,train
ICD10-I20,CID-68861,0.0,0.08325080573558807,train
ICD10-R56,CID-5311454,1.0,0.9817067980766296,train
ICD10-I97.8,CID-5920,0.0,0.009923324920237064,train
ICD10-I35.8,CID-1549008,0.0,0.019379016011953354,train
ICD10-M06.1,CID-2576,1.0,0.9968714118003845,train
ICD10-I80.0,CID-3741,1.0,0.9965554475784302,train
ICD10-I07.0,CID-5665,0.0,0.010812168009579182,train
ICD10-N36.2,CID-16131215,0.0,0.08431844413280487,valid
ICD10-B66.3,CID-176077,0.0,0.008725985884666443,valid
ICD10-I97.8,CID-64929,1.0,0.9944483041763306,valid
ICD10-C92.1,CID-24872560,1.0,0.9895360469818115,valid
ICD10-F84.2,CID-9947999,1.0,0.6398922801017761,valid
ICD10-E85.2,CID-27661,0.0,0.006902184337377548,valid
ICD10-I51.8,CID-6918523,0.0,0.029064524918794632,valid
ICD10-B50.8,CID-3034034,1.0,0.9777476191520691,valid
ICD10-C85.1,CID-40839,1.0,0.02351575903594494,valid
ICD10-K85,CID-5273755,1.0,0.04650484025478363,valid
ICD10-E63,CID-92965,0.0,0.02266577072441578,valid
ICD10-I44.7,CID-445643,0.0,0.020854005590081215,valid
ICD10-I70,CID-16004692,1.0,0.994081437587738,valid
ICD10-M84.1,CID-4534,0.0,0.006474332883954048,valid
ICD10-L85.9,CID-7187,0.0,0.020966757088899612,valid
ICD10-P77,CID-5961,1.0,0.15796242654323578,valid
ICD10-I80.3,CID-6324659,0.0,0.9849628210067749,valid
ICD10-B58,CID-3463,0.0,0.01365223154425621,valid
ICD10-K80,CID-36811,0.0,0.010986325331032276,valid
ICD10-E74,CID-636369,1.0,0.9982959628105164,valid
ICD10-O02.1,CID-60857,0.0,0.015625575557351112,valid
ICD10-L11.0,CID-151171,0.0,0.05276847630739212,valid
ICD10-B39.5,CID-3957,0.0,0.024052578955888748,valid
ICD10-G41.1,CID-9296,0.0,0.007326921448111534,valid
ICD10-Z00.1,CID-56959,0.0,0.00781466905027628,valid
ICD10-E51,CID-10607,0.0,0.0035370420664548874,valid
ICD10-E70.1,CID-221493,1.0,0.9952415227890015,valid
ICD10-H40.2,CID-6979053,1.0,0.811223566532135,valid
ICD10-C92,CID-637,1.0,0.998445451259613,valid
ICD10-C50,CID-153241,1.0,0.29551735520362854,valid
ICD10-E61.4,CID-135398658,1.0,0.9965975880622864,valid
ICD10-O00.8,CID-5280723,0.0,0.9965940117835999,valid
ICD10-B52.9,CID-37393,1.0,0.834624171257019,valid
ICD10-E77.8,CID-3032285,0.0,0.0038526777643710375,valid
ICD10-B53.0,CID-5320,0.0,0.04530408978462219,valid
ICD10-O07,CID-6434572,1.0,0.9895862936973572,valid
ICD10-I30.1,CID-4235,0.0,0.017065221443772316,valid
ICD10-I70.0,CID-65981,0.0,0.006633802782744169,valid
ICD10-A36.0,CID-4107,0.0,0.006665464024990797,valid
ICD10-E11,CID-3065,0.0,0.05429760366678238,valid
ICD10-M94.2,CID-146570,0.0,0.006495847832411528,valid
ICD10-I88.1,CID-4748,0.0,0.007008150685578585,valid
ICD10-C69.6,CID-5950,1.0,0.8880424499511719,valid
ICD10-I21,CID-448042,1.0,0.9702919721603394,valid
ICD10-C84.0,CID-4485,0.0,0.2864750027656555,valid
ICD10-R52,CID-6917779,1.0,0.8757297396659851,valid
ICD10-I85,CID-53232,0.0,0.23455902934074402,valid
ICD10-F93.0,CID-6151,1.0,0.9373371601104736,valid
ICD10-L30.0,CID-3267,0.0,0.004868971649557352,valid
ICD10-E55.0,CID-57363,0.0,0.01409207284450531,valid
ICD10-L66.2,CID-3386,0.0,0.01758861169219017,valid
ICD10-I77.1,CID-61635,0.0,0.0054122102446854115,valid
ICD10-F33.8,CID-6041,0.0,0.09885069727897644,valid
ICD10-I30,CID-60823,1.0,0.9949465394020081,valid
ICD10-I85.9,CID-644282,0.0,0.003458156017586589,valid
ICD10-N18,CID-4616,0.0,0.011569431982934475,valid
ICD10-A19.1,CID-2717,0.0,0.0837644413113594,valid
ICD10-H40.2,CID-3295,1.0,0.9222050905227661,valid
ICD10-E63.0,CID-1935,0.0,0.005399174056947231,valid
ICD10-E78.0,CID-444008,1.0,0.9979129433631897,valid
ICD10-I15,CID-5245,0.0,0.10919742286205292,valid
ICD10-I83.0,CID-5362116,1.0,0.9989569187164307,valid
ICD10-F33,CID-4235,1.0,0.9975842237472534,valid
ICD10-L40,CID-6918554,0.0,0.06816907227039337,valid
ICD10-E50.2,CID-750,1.0,0.9955931305885315,valid
ICD10-C82.9,CID-2723601,1.0,0.9959819316864014,valid
ICD10-B39,CID-3373,0.0,0.008483397774398327,valid
ICD10-Z10.2,CID-115237,0.0,0.006822688039392233,valid
ICD10-E83.1,CID-4890,0.0,0.00685671204701066,valid
ICD10-I37.2,CID-4671,0.0,0.012021331116557121,valid
ICD10-K80.2,CID-24812758,0.0,0.015815556049346924,valid
ICD10-B35.3,CID-123600,0.0,0.3576761484146118,valid
ICD10-M89,CID-3767,0.0,0.023516083136200905,valid
ICD10-C81,CID-126565,1.0,0.9801519513130188,valid
ICD10-I83.0,CID-16004692,1.0,0.9985654950141907,valid
ICD10-C81.3,CID-60825,0.0,0.018150486052036285,valid
ICD10-G54.8,CID-9924495,1.0,0.9684861898422241,valid
ICD10-M02.2,CID-5735,0.0,0.007841448299586773,valid
ICD10-E80.4,CID-636369,1.0,0.997945249080658,valid
ICD10-J96,CID-6918155,1.0,0.9851155877113342,valid
ICD10-B70.0,CID-56843331,0.0,0.020470406860113144,valid
ICD10-C83.7,CID-2723601,1.0,0.9958484172821045,valid
ICD10-P78,CID-5447130,0.0,0.04936904460191727,valid
ICD10-F32,CID-4205,1.0,0.969456672668457,valid
ICD10-L87,CID-443943,1.0,0.9972129464149475,valid
ICD10-M22.2,CID-151075,1.0,0.9979959726333618,valid
ICD10-I25.3,CID-2244,1.0,0.9923546314239502,valid
ICD10-J98.0,CID-5587,1.0,0.2919192612171173,valid
ICD10-M06.0,CID-16667669,1.0,0.98055499792099,valid
ICD10-I31,CID-115368,0.0,0.004575848579406738,valid
ICD10-F32.3,CID-4197,0.0,0.014017538167536259,valid
ICD10-I28,CID-2244,1.0,0.9942482709884644,valid
ICD10-C84.7,CID-3261,0.0,0.010051196441054344,valid
ICD10-E70.1,CID-444008,1.0,0.9981614947319031,valid
ICD10-I39.1,CID-5362116,1.0,0.9990511536598206,valid
ICD10-M10,CID-119607,1.0,0.9729193449020386,valid
ICD10-F32,CID-6918493,0.0,0.004232429433614016,valid
ICD10-J20.8,CID-115355,0.0,0.002976188203319907,valid
ICD10-M88,CID-3295,0.0,0.014551379717886448,valid
ICD10-I31.2,CID-3741,1.0,0.9961410164833069,valid
ICD10-I10,CID-5397,0.0,0.19103111326694489,valid
ICD10-K93.0,CID-2972,0.0,0.01574251800775528,valid
ICD10-F33.2,CID-5284566,0.0,0.07137511670589447,valid
ICD10-I99,CID-5530,0.0,0.002817353932186961,valid
ICD10-I49.1,CID-39468,0.0,0.018205048516392708,valid
ICD10-I72,CID-9568614,1.0,0.9978867173194885,valid
ICD10-E74.0,CID-5458180,1.0,0.9988203644752502,valid
ICD10-I25,CID-2732,0.0,0.008626938797533512,valid
ICD10-B66,CID-50248,1.0,0.9418777227401733,valid
ICD10-C94.0,CID-71657455,1.0,0.9688826203346252,valid
ICD10-M87.2,CID-4107,1.0,0.9976379871368408,valid
ICD10-I85.9,CID-16004692,1.0,0.9977617263793945,valid
ICD10-I88,CID-8784,1.0,0.9822399616241455,valid
ICD10-F33.4,CID-6029,1.0,0.9549000859260559,valid
ICD10-M12,CID-4021,0.0,0.013337389566004276,valid
ICD10-N31,CID-5344,1.0,0.9495922923088074,valid
ICD10-P76.2,CID-11957582,0.0,0.17877739667892456,valid
ICD10-M11,CID-3034010,0.0,0.004543706309050322,valid
ICD10-A63.0,CID-123606,0.0,0.010230354964733124,valid
ICD10-F32.8,CID-5362436,0.0,0.9669363498687744,valid
ICD10-F41.8,CID-8378,0.0,0.0029161865822970867,valid
ICD10-J12.9,CID-216416,0.0,0.008324835449457169,valid
ICD10-H61.0,CID-60919,0.0,0.014809655956923962,valid
ICD10-I77.1,CID-123600,0.0,0.015052592381834984,valid
ICD10-N36.1,CID-121892,0.0,0.016544833779335022,valid
ICD10-F84.0,CID-4679,0.0,0.01210225559771061,valid
ICD10-H40.4,CID-68844,1.0,0.8351104259490967,valid
ICD10-A17,CID-11693,0.0,0.014035878702998161,valid
ICD10-J30.1,CID-39042,0.0,0.03592488169670105,valid
ICD10-M01.2,CID-3308,0.0,0.3993678689002991,valid
ICD10-I83,CID-4485,0.0,0.12894484400749207,valid
ICD10-I77.0,CID-3393,0.0,0.003632395528256893,valid
ICD10-I24.1,CID-2244,1.0,0.9926441311836243,valid
ICD10-M11,CID-2576,1.0,0.9966951608657837,valid
ICD10-G58.8,CID-1549120,1.0,0.9925494194030762,valid
ICD10-L66,CID-443943,1.0,0.9971612691879272,valid
ICD10-I05.2,CID-5311064,1.0,0.9953416585922241,valid
ICD10-I11,CID-9568614,1.0,0.9938837885856628,valid
ICD10-I49.2,CID-3741,1.0,0.9965147376060486,valid
ICD10-F32,CID-2895,1.0,0.9912722706794739,valid
ICD10-J03,CID-132971,0.0,0.0051602027378976345,valid
ICD10-F20,CID-5566,1.0,0.7517676949501038,valid
ICD10-F41,CID-5284604,0.0,0.05945109203457832,valid
ICD10-M11.0,CID-6019,0.0,0.003941123373806477,valid
ICD10-B52.0,CID-4746,0.0,0.033616308122873306,valid
ICD10-I09.0,CID-447715,0.0,0.0057264636270701885,valid
ICD10-F93.0,CID-5284627,0.0,0.9884099960327148,valid
ICD10-F20.8,CID-6917779,0.0,0.04170440137386322,valid
ICD10-O00.2,CID-60852,0.0,0.020472263917326927,valid
ICD10-I30.8,CID-5397,0.0,0.015572327189147472,valid
ICD10-F82,CID-2712,0.0,0.06292691826820374,valid
ICD10-M62.3,CID-6172,1.0,0.9818983674049377,valid
ICD10-M12.3,CID-64749,0.0,0.00365299335680902,valid
ICD10-M65,CID-9565,0.0,0.0057371375150978565,valid
ICD10-F51.9,CID-5284592,1.0,0.8207471370697021,valid
ICD10-M54,CID-7638,0.0,0.07457748800516129,valid
ICD10-J38.4,CID-65781,1.0,0.9968382120132446,valid
ICD10-I74.2,CID-5878,0.0,0.005279595032334328,valid
ICD10-C90.0,CID-6917779,0.0,0.004855076316744089,valid
ICD10-C61,CID-91649,1.0,0.24563297629356384,valid
ICD10-E23,CID-62886,0.0,0.028936395421624184,valid
ICD10-I36.0,CID-2244,1.0,0.9924260377883911,valid
ICD10-H65.1,CID-9601226,0.0,0.9163352251052856,valid
ICD10-F81.2,CID-11597698,1.0,0.9987574815750122,valid
ICD10-I89.0,CID-5984,0.0,0.006538369692862034,valid
ICD10-C93.0,CID-439299,1.0,0.9935628175735474,valid
ICD10-G57.2,CID-1549120,1.0,0.9979423880577087,valid
ICD10-E56.1,CID-54675840,0.0,0.05849446728825569,valid
ICD10-C86.4,CID-637,1.0,0.9971708655357361,valid
ICD10-I20,CID-5311064,1.0,0.9909678101539612,valid
ICD10-E53.1,CID-750,1.0,0.991139829158783,valid
ICD10-N36.3,CID-20824,1.0,0.9894927740097046,valid
ICD10-F41.0,CID-16362,0.0,0.8615375757217407,valid
ICD10-E53.0,CID-10917,1.0,0.998383641242981,valid
ICD10-B78,CID-4636,0.0,0.0028650967869907618,valid
ICD10-I97.0,CID-3038,0.0,0.0036168741062283516,valid
ICD10-M66.5,CID-4107,1.0,0.998403012752533,valid
ICD10-I09,CID-74989,0.0,0.006812050007283688,valid
ICD10-B50,CID-60877,0.0,0.8951444625854492,valid
ICD10-E50.5,CID-73417109,0.0,0.009548190981149673,valid
ICD10-I49.2,CID-6013,0.0,0.015120903961360455,valid
ICD10-I49.8,CID-4932,1.0,0.9176856875419617,valid
ICD10-M10.1,CID-119607,1.0,0.8770307302474976,valid
ICD10-XI,CID-24414,1.0,0.007794389501214027,valid
ICD10-E76.0,CID-441350,0.0,0.009332857094705105,valid
ICD10-E04,CID-5238,1.0,0.9431631565093994,valid
ICD10-A48.2,CID-439260,1.0,0.9597660899162292,valid
ICD10-M05,CID-3033,1.0,0.9928739070892334,valid
ICD10-F33.8,CID-11625818,0.0,0.045589182525873184,valid
ICD10-I05.0,CID-2244,1.0,0.9913185834884644,valid
ICD10-B41.8,CID-2749,1.0,0.990038275718689,valid
ICD10-F22.9,CID-667467,1.0,0.9226344227790833,valid
ICD10-F81,CID-4671,1.0,0.9968816041946411,valid
ICD10-B66.4,CID-68165256,0.0,0.03059869073331356,valid
ICD10-J96,CID-5282219,1.0,0.9611455202102661,valid
ICD10-I10,CID-32778,0.0,0.23248228430747986,valid
ICD10-K80.8,CID-86278362,0.0,0.04320785030722618,valid
ICD10-F32.3,CID-2771,1.0,0.9686195850372314,valid
ICD10-I37.2,CID-443873,1.0,0.9991782307624817,valid
ICD10-I95.1,CID-4195,1.0,0.004553910344839096,valid
ICD10-C81.7,CID-4205,0.0,0.0031115603633224964,valid
ICD10-N20,CID-1046,0.0,0.007783578243106604,valid
ICD10-E66,CID-11658860,1.0,0.08181193470954895,valid
ICD10-I51.0,CID-16004692,1.0,0.9984482526779175,valid
ICD10-E55.0,CID-6057,1.0,0.9971008896827698,valid
ICD10-F33.8,CID-3410,0.0,0.011447478085756302,valid
ICD10-E50,CID-5280581,1.0,0.9696892499923706,valid
ICD10-M08.2,CID-3007,0.0,0.16905397176742554,valid
ICD10-T78.0,CID-71773,1.0,0.9822432994842529,valid
ICD10-G41.2,CID-28332,0.0,0.026601186022162437,valid
ICD10-C94.0,CID-636369,0.0,0.01751882955431938,valid
ICD10-M22.2,CID-11597698,0.0,0.32689839601516724,valid
ICD10-F20,CID-16129665,0.0,0.3046448826789856,valid
ICD10-N30,CID-62886,0.0,0.020678356289863586,valid
ICD10-E64.8,CID-91443,1.0,0.9952249526977539,valid
ICD10-B36.3,CID-716121,0.0,0.016493240371346474,valid
ICD10-I21,CID-20299,0.0,0.008161685429513454,valid
ICD10-F80.8,CID-9947999,1.0,0.5022449493408203,valid
ICD10-J12.0,CID-5282219,1.0,0.9842172861099243,valid
ICD10-M43.6,CID-4107,1.0,0.9976766705513,valid
ICD10-F40.0,CID-7029,0.0,0.4560207724571228,valid
ICD10-E87.6,CID-444008,1.0,0.9980577826499939,valid
ICD10-E83.8,CID-247,1.0,0.9995974898338318,valid
ICD10-J44,CID-5281081,0.0,0.02831539325416088,valid
ICD10-F33,CID-644019,0.0,0.06996531039476395,valid
ICD10-M06.0,CID-4488,1.0,0.17107149958610535,valid
ICD10-M85.8,CID-5235,1.0,0.8550689816474915,valid
ICD10-I44.1,CID-2474,0.0,0.0037869594525545835,valid
ICD10-D84.1,CID-135398744,1.0,0.9526985883712769,valid
ICD10-J06.0,CID-65781,1.0,0.9960523843765259,valid
ICD10-E73,CID-444028,0.0,0.009737768210470676,valid
ICD10-N30.1,CID-3899,0.0,0.032628729939460754,valid
ICD10-I86.8,CID-16132344,0.0,0.02743392251431942,valid
ICD10-J43.0,CID-5282219,1.0,0.9766372442245483,valid
ICD10-F94.0,CID-73442840,0.0,0.036235637962818146,valid
ICD10-F41.0,CID-4064,1.0,0.9966837763786316,valid
ICD10-M65.4,CID-4107,1.0,0.9978050589561462,valid
ICD10-E63.0,CID-2099,0.0,0.013325793668627739,valid
ICD10-J84.1,CID-65781,1.0,0.9863139390945435,valid
ICD10-M62.1,CID-4107,1.0,0.9106833934783936,valid
ICD10-E61.0,CID-750,1.0,0.9814421534538269,valid
ICD10-F84.0,CID-174,0.0,0.8924635052680969,valid
ICD10-B39.5,CID-2749,1.0,0.8891684412956238,valid
ICD10-O06.6,CID-5282415,1.0,0.9953227639198303,valid
ICD10-J12,CID-3949,0.0,0.0030999048613011837,valid
ICD10-F33.2,CID-2182,0.0,0.003559313016012311,valid
ICD10-I24.0,CID-9568614,1.0,0.9975797533988953,valid
ICD10-C19,CID-5358,0.0,0.029616909101605415,valid
ICD10-H18,CID-441289,1.0,0.7371790409088135,valid
ICD10-E78.6,CID-5282451,1.0,0.9588446617126465,valid
ICD10-I05.1,CID-2244,1.0,0.9936951994895935,valid
ICD10-C86.2,CID-2267,0.0,0.012311537750065327,valid
ICD10-E63.0,CID-4934,0.0,0.01131261233240366,valid
ICD10-E73,CID-247,1.0,0.9990962743759155,valid
ICD10-III,CID-5756,0.0,0.011016500182449818,valid
ICD10-F33.3,CID-1060,0.0,0.7005162239074707,valid
ICD10-M22.4,CID-443943,0.0,0.01824190281331539,valid
ICD10-H40.1,CID-2583,1.0,0.9783409237861633,valid
ICD10-E01,CID-60857,0.0,0.014519684948027134,valid
ICD10-C56,CID-60700,1.0,0.21838003396987915,valid
ICD10-H40.4,CID-4905,0.0,0.8505048751831055,valid
ICD10-R05,CID-20585,1.0,0.01987091824412346,valid
ICD10-J21.0,CID-176870,0.0,0.9858432412147522,valid
ICD10-I39.0,CID-71992,1.0,0.9976492524147034,valid
ICD10-E61.9,CID-10607,0.0,0.005891970358788967,valid
ICD10-I39.2,CID-43708,0.0,0.3512559235095978,valid
ICD10-B73,CID-61635,0.0,0.04332885146141052,valid
ICD10-E11,CID-32778,1.0,0.14872165024280548,valid
ICD10-C82.1,CID-62886,0.0,0.012608767487108707,valid
ICD10-I63,CID-28015,1.0,0.01915706694126129,valid
ICD10-I82.9,CID-64929,1.0,0.9981440305709839,valid
ICD10-I97,CID-5284451,0.0,0.00477505661547184,valid
ICD10-A18.8,CID-3036108,1.0,0.9975774884223938,valid
ICD10-F32.9,CID-667477,1.0,0.9505649209022522,valid
ICD10-A44.8,CID-7099,1.0,0.9980303645133972,valid
ICD10-I88.8,CID-2244,1.0,0.9914974570274353,valid
ICD10-J06,CID-9865528,0.0,0.012343497946858406,valid
ICD10-N32.8,CID-73303,1.0,0.9273304343223572,valid
ICD10-B81.2,CID-56972160,0.0,0.007785952650010586,valid
ICD10-C57.0,CID-78357761,1.0,0.046456288546323776,valid
ICD10-J98.0,CID-3156,1.0,0.9600051045417786,valid
ICD10-M85.5,CID-16132265,0.0,0.006219294387847185,valid
ICD10-I97.1,CID-5735,0.0,0.002331264317035675,valid
ICD10-E53.8,CID-72941761,0.0,0.016253244131803513,valid
ICD10-I10,CID-4631,1.0,0.9715249538421631,valid
ICD10-E50.5,CID-4631,0.0,0.07600481063127518,valid
ICD10-E13,CID-444020,1.0,0.8169150948524475,valid
ICD10-E78.9,CID-5458180,1.0,0.9985567927360535,valid
ICD10-E53.1,CID-644019,0.0,0.024262018501758575,valid
ICD10-F48.9,CID-5462328,1.0,0.01285809837281704,valid
ICD10-C90.1,CID-71657455,1.0,0.9991644620895386,valid
ICD10-I24.0,CID-443955,0.0,0.017214171588420868,valid
ICD10-I73.8,CID-4768,0.0,0.0035170104820281267,valid
ICD10-E53.8,CID-5280489,1.0,0.790582001209259,valid
ICD10-J41.1,CID-5282219,1.0,0.9649197459220886,valid
ICD10-I06.1,CID-5281078,0.0,0.022977190092206,valid
ICD10-F33.3,CID-11622909,1.0,0.9841894507408142,valid
ICD10-G44.0,CID-2481,1.0,0.4328652322292328,valid
ICD10-M23.4,CID-2576,1.0,0.9971365928649902,valid
ICD10-B48.0,CID-55245,0.0,0.9200129508972168,valid
ICD10-T78.0,CID-22528,1.0,0.9678146243095398,valid
ICD10-C84.1,CID-71349,0.0,0.017883628606796265,valid
ICD10-E11,CID-2895,0.0,0.7771182656288147,valid
ICD10-J05.0,CID-6913084,0.0,0.03156860172748566,valid
ICD10-C50,CID-6446,1.0,0.03217595815658569,valid
ICD10-M01.2,CID-5584,0.0,0.0024102504830807447,valid
ICD10-M14.8,CID-16683036,0.0,0.011403283104300499,valid
ICD10-I44.2,CID-4763,0.0,0.003434338141232729,valid
ICD10-E80.2,CID-3151,0.0,0.006503280717879534,valid
ICD10-M73,CID-4107,1.0,0.9985041618347168,valid
ICD10-M12.4,CID-2576,1.0,0.9974703788757324,valid
ICD10-H18,CID-3114,0.0,0.9952691197395325,valid
ICD10-I12,CID-3749,1.0,0.8982959985733032,valid
ICD10-E52,CID-4158,0.0,0.0034647961147129536,valid
ICD10-B74.2,CID-115198,0.0,0.01384176779538393,valid
ICD10-I72.1,CID-5311064,1.0,0.9980692267417908,valid
ICD10-I50.0,CID-5002,0.0,0.37593287229537964,valid
ICD10-R52.0,CID-3672,1.0,0.17509765923023224,valid
ICD10-K70,CID-8378,1.0,0.0025995243340730667,valid
ICD10-L81.1,CID-4107,0.0,0.08710471540689468,valid
ICD10-I72.1,CID-64929,1.0,0.9926355481147766,valid
ICD10-I89.1,CID-5284514,0.0,0.011019991710782051,valid
